Purchase_Date,Total_Amount,Moving_Average,Days,Linear_Trend
2023-05-29,1681.6041550375253,3606.0583033335242,1244,5023.930527848755
2023-05-30,902.2278870444429,3303.543613634169,1245,5023.926024140429
2023-05-31,6499.639005600226,3965.892094523904,1246,5023.921520432103
2023-06-01,5231.312537750429,4424.591274840052,1247,5023.917016723776
2023-06-02,8245.360348124395,4556.150491696469,1248,5023.91251301545
2023-06-03,605.4702190140247,4342.928692458797,1249,5023.908009307123
2023-06-04,3182.6506886256525,3764.0378344566707,1250,5023.903505598797
2023-06-05,7831.85717365937,4642.645408545506,1251,5023.899001890471
2023-06-06,8032.683746595626,5661.28195990996,1252,5023.894498182144
2023-06-07,2297.319352957022,5060.950580960932,1253,5023.889994473818
2023-06-08,6614.112506617181,5258.493433656181,1254,5023.885490765491
2023-06-09,7298.884683125231,5123.282624370587,1255,5023.880987057165
2023-06-10,1805.0538952985016,5294.651720982655,1256,5023.8764833488385
2023-06-11,5698.574787070969,5654.069449331985,1257,5023.871979640512
2023-06-12,12664.85694506517,6344.497988104244,1258,5023.867475932186
2023-06-13,4321.025015910658,5814.261026577819,1259,5023.862972223859
2023-06-14,9037.512372474019,6777.145743651677,1260,5023.858468515533
2023-06-15,1527.386570435751,6050.470609911472,1261,5023.8539648072065
2023-06-16,7728.208419597928,6111.802572264714,1262,5023.84946109888
2023-06-17,2453.0033706291497,6204.366783026235,1263,5023.844957390554
2023-06-18,4484.545569241667,6030.934037622049,1264,5023.840453682227
2023-06-19,4671.922165744042,4889.086212004745,1265,5023.835949973901
2023-06-20,5717.24682034395,5088.546469780929,1266,5023.831446265574
2023-06-21,2059.6913013436597,4091.7148881908784,1267,5023.826942557247
2023-06-22,9146.51477883344,5180.161775104834,1268,5023.822438848921
2023-06-23,4098.432701140878,4661.6223867538265,1269,5023.817935140594
2023-06-24,5806.69666332258,5140.721428567174,1270,5023.813431432268
2023-06-25,5805.535560818596,5329.434284506736,1271,5023.808927723941
2023-06-26,3357.4024940122304,5141.645759973619,1272,5023.804424015615
2023-06-27,4614.050185578877,4984.046240721465,1273,5023.799920307289
2023-06-28,8304.941094025859,5876.224782533209,1274,5023.795416598962
2023-06-29,10370.552472498695,6051.087310199674,1275,5023.790912890636
2023-06-30,3868.8561052210507,6018.290653639699,1276,5023.786409182309
2023-07-01,3180.841725401671,5643.168519650998,1277,5023.781905473983
2023-07-02,3659.4924597805298,5336.590933788416,1278,5023.777401765657
2023-07-03,6107.445418731502,5729.454208748312,1279,5023.77289805733
2023-07-04,1777.9171708592294,5324.292349502648,1280,5023.768394349004
2023-07-05,5145.982206354661,4873.012508406763,1281,5023.763890640677
2023-07-06,6658.372635000995,4342.701103049948,1282,5023.759386932351
2023-07-07,5546.219628931898,4582.32446358007,1283,5023.7548832240245
2023-07-08,4722.317469854782,4802.535284216227,1284,5023.750379515698
2023-07-09,2679.14216576702,4662.4852422142985,1285,5023.745875807372
2023-07-10,4851.226532482696,4483.025401321612,1286,5023.741372099045
2023-07-11,8585.835487911834,5455.585160900555,1287,5023.736868390719
2023-07-12,3891.9150857889867,5276.4327151054595,1288,5023.7323646823925
2023-07-13,2433.32295435163,4672.854189298407,1289,5023.727860974066
2023-07-14,7430.076632907094,4941.97661843772,1290,5023.72335726574
2023-07-15,5780.727395078308,5093.178036326795,1291,5023.718853557413
2023-07-16,3953.4822685733434,5275.226622441985,1292,5023.714349849087
2023-07-17,4216.719594888158,5184.582774214193,1293,5023.70984614076
2023-07-18,3602.2175169380216,4472.637349789363,1294,5023.705342432434
2023-07-19,3565.7315439142517,4426.039700950116,1295,5023.700838724108
2023-07-20,7888.781042084118,5205.39085634047,1296,5023.696335015781
2023-07-21,688.1819611363694,4242.26304608751,1297,5023.691831307455
2023-07-22,3115.5516109231594,3861.52364835106,1298,5023.687327599128
2023-07-23,10438.249219220848,4787.918927014989,1299,5023.682823890802
2023-07-24,7757.355720793824,5293.724087858655,1300,5023.6783201824755
2023-07-25,4210.371311804777,5380.603201411049,1301,5023.673816474149
2023-07-26,1441.8218644435715,5077.187532915238,1302,5023.669312765823
2023-07-27,4929.272030697008,4654.400531288508,1303,5023.664809057496
2023-07-28,7090.7150509816975,5569.048115552127,1304,5023.66030534917
2023-07-29,1350.2519026072082,5316.862442935561,1305,5023.6558016408435
2023-07-30,11712.732367779709,5498.931464158256,1306,5023.651297932517
2023-07-31,5876.712432117671,5230.26813720452,1307,5023.646794224191
2023-08-01,4962.272397004939,5337.6825779474,1308,5023.642290515864
2023-08-02,8427.891973984602,6335.692593596119,1309,5023.637786807538
2023-08-03,4375.8962971572855,6256.638917376159,1310,5023.633283099211
2023-08-04,3754.1222915847675,5779.9828088908835,1311,5023.628779390885
2023-08-05,2195.07465903683,5900.671774095115,1312,5023.624275682559
2023-08-06,2822.212134873931,4630.597455108576,1313,5023.619771974232
2023-08-07,1287.5243407956837,3974.999156348291,1314,5023.615268265906
2023-08-08,2706.687517121266,3652.772744936338,1315,5023.610764557579
2023-08-09,6599.56791657284,3391.583593877515,1316,5023.606260849253
2023-08-10,764.0618868010149,2875.607249540905,1317,5023.601757140927
2023-08-11,7630.62200572314,3429.3929229892433,1318,5023.5972534326
2023-08-12,5716.754396446618,3932.4900283334996,1319,5023.592749724274
2023-08-13,5977.994888872392,4383.316136047565,1320,5023.588246015947
2023-08-14,3251.6969534154246,4663.912223564671,1321,5023.583742307621
2023-08-15,770.6523619135086,4387.335772820706,1322,5023.5792385992945
2023-08-16,5922.785249851531,4290.652534717661,1323,5023.574734890968
2023-08-17,1957.5305131961602,4461.1480527741105,1324,5023.570231182642
2023-08-18,8610.639626287164,4601.150569997543,1325,5023.565727474315
2023-08-19,16275.64138993916,6109.562997639334,1326,5023.561223765989
2023-08-20,7471.325670029216,6322.895966376024,1327,5023.5567200576625
2023-08-21,9149.391538106334,7165.423764189011,1328,5023.552216349336
2023-08-22,4428.59042693988,7687.986344907063,1329,5023.54771264101
2023-08-23,2915.1505033763956,7258.324238267758,1330,5023.543208932683
2023-08-24,3923.7391841816034,7539.211191265679,1331,5023.538705224357
2023-08-25,6851.865194837196,7287.95770105854,1332,5023.53420151603
2023-08-26,6999.958859236241,5962.860196672409,1333,5023.529697807704
2023-08-27,6301.326415573337,5795.717446035856,1334,5023.525194099378
2023-08-28,7701.655072370227,5588.897950930696,1335,5023.520690391051
2023-08-29,5994.865496089351,5812.6515322377645,1336,5023.516186682725
2023-08-30,2586.399379854474,5765.687086020347,1337,5023.511682974398
2023-08-31,7396.441319602994,6261.787391080546,1338,5023.507179266072
2023-09-01,1981.4215806103537,5566.009731905282,1339,5023.5026755577455
2023-09-02,10147.341603587998,6015.635838241248,1340,5023.498171849419
2023-09-03,2720.838114373669,5504.137509498439,1341,5023.493668141093
2023-09-04,580.9988926717214,4486.900912398652,1342,5023.489164432766
2023-09-05,369.87535823945507,3683.330892705809,1343,5023.48466072444
2023-09-06,3850.8022354004006,3863.959872069513,1344,5023.4801570161135
2023-09-07,3891.8752756953672,3363.3075800827096,1345,5023.475653307787
2023-09-08,5383.886044086498,3849.3739320078726,1346,5023.471149599461
2023-09-09,6449.376749807559,3321.0932386106674,1347,5023.466645891134
2023-09-10,2671.5678543885547,3314.0546300413653,1348,5023.462142182808
2023-09-11,2137.979914716818,3536.4804903335216,1349,5023.457638474481
2023-09-12,8732.205790508593,4731.099123514827,1350,5023.453134766155
2023-09-13,4147.10945735328,4773.428726650954,1351,5023.448631057829
2023-09-14,6844.149746795868,5195.182222522453,1352,5023.444127349502
2023-09-15,2566.4616553302108,4792.693024128697,1353,5023.439623641176
2023-09-16,7364.313465380508,4923.398269210547,1354,5023.4351199328485
2023-09-17,1612.7571695166357,4772.139599943131,1355,5023.430616224522
2023-09-18,1319.5858379003532,4655.226160397921,1356,5023.426112516196
2023-09-19,5101.476011096411,4136.550477624753,1357,5023.421608807869
2023-09-20,4249.661782519974,4151.200809791423,1358,5023.417105099543
2023-09-21,1146.0211004415855,3337.1824317408114,1359,5023.412601391216
2023-09-22,5671.725120445599,3780.791498185867,1360,5023.40809768289
2023-09-23,9902.202503422559,4143.347075049017,1361,5023.403593974564
2023-09-24,4671.690227716321,4580.3375119346865,1362,5023.399090266237
2023-09-25,9130.777757449094,5696.222071870221,1363,5023.394586557911
2023-09-26,5360.46749958198,5733.220855939588,1364,5023.390082849584
2023-09-27,4143.6281713606495,5718.0731972025405,1365,5023.385579141258
2023-09-28,2218.4614263238664,5871.278958042867,1366,5023.3810754329315
2023-09-29,1533.0684749352474,5280.04229439853,1367,5023.376571724605
2023-09-30,3198.002225438776,4322.299397543705,1368,5023.372068016279
2023-10-01,6447.774459273735,4576.025716337622,1369,5023.367564307952
2023-10-02,6562.543596206104,4209.135121874337,1370,5023.363060599626
2023-10-03,6696.279117189386,4399.96535296111,1371,5023.3585568912995
2023-10-04,876.6138328132747,3933.249018882913,1372,5023.354053182973
2023-10-05,5011.778988121357,4332.294384853983,1373,5023.349549474647
2023-10-06,2084.926120261179,4411.131191329116,1374,5023.34504576632
2023-10-07,4577.570757320337,4608.212410169339,1375,5023.340542057994
2023-10-08,11405.634594263262,5316.478143739271,1376,5023.336038349667
2023-10-09,3477.603416480182,4875.7724037784255,1377,5023.331534641341
2023-10-10,5896.876259646251,4761.571995557978,1378,5023.327030933015
2023-10-11,6189.184473501236,5520.510658513401,1379,5023.322527224688
2023-10-12,2680.587686543022,5187.483329716496,1380,5023.318023516362
2023-10-13,3200.332944864741,5346.827161802719,1381,5023.313519808035
2023-10-14,4553.96405828867,5343.454776226767,1382,5023.309016099709
2023-10-15,5963.301235760088,4565.978582154884,1383,5023.304512391383
2023-10-16,4649.42661374901,4733.381896050431,1384,5023.300008683056
2023-10-17,2897.55310967606,4304.907160340404,1385,5023.29550497473
2023-10-18,3215.1486866878427,3880.0449050813477,1386,5023.291001266403
2023-10-19,3287.3089060063685,3966.719365004683,1387,5023.286497558077
2023-10-20,6068.119045086602,4376.403093607806,1388,5023.2819938497505
2023-10-21,3998.2793551835193,4297.019564592784,1389,5023.277490141424
2023-10-22,4876.054640514308,4141.698622414816,1390,5023.272986433098
2023-10-23,1101.9454126164999,3634.9155936816,1391,5023.268482724771
2023-10-24,899.1342521906238,3349.4271854693948,1392,5023.263979016445
2023-10-25,7271.610437426581,3928.9217212892145,1393,5023.259475308118
2023-10-26,13111.43125288601,5332.367770843449,1394,5023.254971599792
2023-10-27,5104.573810108037,5194.718451560797,1395,5023.250467891466
2023-10-28,6113.281395048433,5496.861600112928,1396,5023.245964183139
2023-10-29,5796.697073588447,5628.381947694948,1397,5023.241460474813
2023-10-30,4144.767859884032,6063.070868733166,1398,5023.236956766486
2023-10-31,4515.873937546635,6579.747966641168,1399,5023.23245305816
2023-11-01,7206.014533821692,6570.3771232690415,1400,5023.227949349834
2023-11-02,8140.631464612409,5860.262867801384,1401,5023.223445641507
2023-11-03,4727.327308333577,5806.370510405031,1402,5023.218941933181
2023-11-04,1016.4864476052223,5078.256946484573,1403,5023.214438224854
2023-11-05,6377.126506640138,5161.175436920529,1404,5023.209934516528
2023-11-06,5266.607230723097,5321.438204183253,1405,5023.2054308082015
2023-11-07,7881.865697234329,5802.294169852924,1406,5023.200927099875
2023-11-08,6898.255079811353,5758.328533565733,1407,5023.196423391549
2023-11-09,706.7622024578056,4696.347210400789,1408,5023.191919683222
2023-11-10,5417.411232643757,4794.930628159386,1409,5023.187415974896
2023-11-11,7235.829355543647,5683.408186436304,1410,5023.1829122665695
2023-11-12,4705.896356980854,5444.661022199264,1411,5023.178408558243
2023-11-13,2629.503158223234,5067.931868984997,1412,5023.173904849917
2023-11-14,6617.240963258979,4887.271192702804,1413,5023.16940114159
2023-11-15,13371.695055625143,5812.048332104774,1414,5023.164897433264
2023-11-16,7468.688784352378,6778.037843803999,1415,5023.160393724937
2023-11-17,4442.769507305639,6638.80331161284,1416,5023.155890016611
2023-11-18,3399.2459835203554,6090.719972752369,1417,5023.151386308285
2023-11-19,9221.28133235642,6735.774969234592,1418,5023.146882599958
2023-11-20,6110.242629492244,7233.023465130166,1419,5023.142378891632
2023-11-21,5996.094949102643,7144.288320250688,1420,5023.137875183305
2023-11-22,7301.879278183878,6277.171780616222,1421,5023.133371474979
2023-11-23,1120.2628961379194,5370.253796585585,1422,5023.128867766653
2023-11-24,8620.285020857744,5967.041727093028,1423,5023.124364058326
2023-11-25,4366.506561694625,6105.221809689353,1424,5023.11986035
2023-11-26,4932.120980503866,5492.48461656756,1425,5023.115356641673
2023-11-27,2787.608386809088,5017.8225818985375,1426,5023.110852933347
2023-11-28,5043.289870678924,4881.707570695149,1427,5023.1063492250205
2023-11-29,5653.253878054042,4646.189656390887,1428,5023.101845516694
2023-11-30,5419.719142923263,5260.397691645936,1429,5023.097341808368
2023-12-01,9787.735172158678,5427.176284688926,1430,5023.092838100041
2023-12-02,4980.844853646228,5514.93889782487,1431,5023.088334391715
2023-12-03,6367.468259614085,5719.9885091263295,1432,5023.083830683388
2023-12-04,5498.264786507208,6107.225137654633,1433,5023.079326975062
2023-12-05,9496.510298864052,6743.399484538221,1434,5023.074823266736
2023-12-06,13025.48168747127,7796.57488588354,1435,5023.070319558409
2023-12-07,3238.205842143419,7484.930128629277,1436,5023.065815850083
2023-12-08,5755.724122035024,6908.928550040184,1437,5023.061312141756
2023-12-09,3811.9641318482504,6741.9455897833295,1438,5023.05680843343
2023-12-10,5827.55471436651,6664.8150833193895,1439,5023.052304725104
2023-12-11,9795.4336663485,7278.696351868146,1440,5023.047801016777
2023-12-12,6426.1356183058415,6840.071397502688,1441,5023.04329730845
2023-12-13,3605.5942570021757,5494.37319314996,1442,5023.038793600123
2023-12-14,2884.334857437122,5443.820195334774,1443,5023.034289891797
2023-12-15,6354.0485286017665,5529.295110558594,1444,5023.029786183471
2023-12-16,10326.648943505335,6459.96436936675,1445,5023.025282475144
2023-12-17,10237.448104482977,7089.949139383389,1446,5023.020778766818
2023-12-18,4923.991277690685,6394.028798146558,1447,5023.016275058491
2023-12-19,9908.466760921718,6891.504675663112,1448,5023.011771350165
2023-12-21,3349.5647076809255,6854.929025760075,1450,5023.002763933512
2023-12-22,5146.603420402838,7178.110249040893,1451,5022.998260225186
2023-12-23,7378.2427140601,7324.423704106368,1452,5022.993756516859
2023-12-24,3201.398940262263,6306.530846500215,1453,5022.989252808533
2023-12-25,598.3387562552768,4929.515225324829,1454,5022.9847491002065
2023-12-26,4816.018610677932,4914.090558608722,1455,5022.98024539188
2023-12-27,3608.736926365935,4014.1291536721815,1456,5022.975741683554
2023-12-28,6939.990677564928,4527.047149369896,1457,5022.971237975227
2023-12-29,6072.810953783163,4659.362511281371,1458,5022.966734266901
2023-12-30,8836.677424267116,4867.710327025231,1459,5022.962230558574
2023-12-31,4570.409563236594,5063.283273164421,1460,5022.957726850248
2024-01-01,6121.718416639921,5852.337510362228,1461,5022.953223141922
2024-01-02,7457.047364158362,6229.627332288002,1462,5022.948719433595
2024-01-03,6454.614217871623,6636.18123107453,1463,5022.944215725269
2024-01-04,3651.831136862035,6166.444153831259,1464,5022.939712016942
2024-01-05,9785.36536586485,6696.809069842929,1465,5022.935208308616
2024-01-06,3092.7335136946285,5876.245654046858,1466,5022.93070460029
2024-01-07,7445.53054178325,6286.977222410666,1467,5022.926200891963
2024-01-08,2131.2719623703106,5716.913443229294,1468,5022.921697183637
2024-01-09,4770.769056517595,5333.159399280614,1469,5022.91719347531
2024-01-10,6150.575739402526,5289.725330927885,1470,5022.912689766984
2024-01-11,3580.956226612971,5279.600343749446,1471,5022.9081860586575
2024-01-12,3173.0346031569543,4334.981663362605,1472,5022.903682350331
2024-01-13,10468.872409091293,5388.715791276414,1473,5022.899178642005
2024-01-14,792.9380018615254,4438.3454284304535,1474,5022.894674933678
2024-01-15,1244.1778754913953,4311.617701733466,1475,5022.890171225352
2024-01-16,6677.409333700406,4583.994884188153,1476,5022.8856675170255
2024-01-17,6968.862764928488,4700.893030691862,1477,5022.881163808699
2024-01-18,1872.9292899852321,4456.8891826021845,1478,5022.876660100373
2024-01-19,5164.931651774052,4741.445903833199,1479,5022.872156392046
2024-01-20,893.8874754938121,3373.5909133192727,1480,5022.86765268372
2024-01-21,4377.302002742399,3885.6429134451123,1481,5022.863148975393
2024-01-22,3829.8444902334645,4255.0238584082645,1482,5022.858645267067
2024-01-23,5362.341800273078,4067.1570679186466,1483,5022.854141558741
2024-01-24,3617.9702841007793,3588.458142086117,1484,5022.849637850414
2024-01-25,3920.744065589019,3881.003110029515,1485,5022.845134142088
2024-01-26,3006.805004302172,3572.6993032478176,1486,5022.840630433761
2024-01-27,4324.912381684856,4062.845718417967,1487,5022.836126725435
2024-01-28,8257.735520892566,4617.19336386799,1488,5022.8316230171085
2024-01-29,4942.487315066223,4776.142338844098,1489,5022.827119308782
2024-01-30,3971.717940484495,4577.48178744573,1490,5022.822615600456
2024-01-31,5469.9606357674675,4842.051837683828,1491,5022.818111892129
2024-02-01,6531.812505306201,5215.061614786283,1492,5022.813608183803
2024-02-02,4998.097651649984,5499.531992978827,1493,5022.8091044754765
2024-02-03,10278.994052032376,6350.115088742759,1494,5022.80460076715
2024-02-04,3468.53595377445,5665.943722011601,1495,5022.800097058824
2024-02-05,1714.5716166795005,5204.812907956353,1496,5022.795593350497
2024-02-06,5186.770196736383,5378.3918017066235,1497,5022.791089642171
2024-02-07,3650.0723652534157,5118.407763061759,1498,5022.786585933844
2024-02-08,2547.9882764076547,4549.290016076252,1499,5022.782082225518
2024-02-09,5062.419813904513,4558.478896398327,1500,5022.777578517192
2024-02-10,7102.716482869892,4104.724957946544,1501,5022.773074808865
2024-02-11,1828.042798424994,3870.368792896622,1502,5022.768571100539
2024-02-12,6314.383477146786,4527.484772963377,1503,5022.764067392212
2024-02-13,1972.9897735721427,4068.373283939914,1504,5022.759563683886
2024-02-14,4266.256561768592,4156.399597727796,1505,5022.75505997556
2024-02-15,6205.536553851101,4678.9064945054315,1506,5022.750556267233
2024-02-16,3808.320418019045,4499.749437950365,1507,5022.746052558907
2024-02-17,173.17777929932953,3509.815337440284,1508,5022.74154885058
2024-02-18,8573.155887723071,4473.402921625724,1509,5022.737045142254
2024-02-19,3177.90318028391,4025.33430778817,1510,5022.7325414339275
2024-02-20,2769.721402853132,4139.153111971168,1511,5022.728037725601
2024-02-21,1574.6723104942246,3754.6410760748304,1512,5022.723534017275
2024-02-22,6053.415867444355,3732.9095494452954,1513,5022.719030308948
2024-02-23,5174.784883122901,3928.1187587458458,1514,5022.714526600622
2024-02-24,5118.205283472597,4634.551259342027,1515,5022.7100228922955
2024-02-25,6694.3603565516305,4366.151897746107,1516,5022.705519183969
2024-02-26,3331.256137475106,4388.059463059135,1517,5022.701015475643
2024-02-27,10535.362869337547,5497.436815414052,1518,5022.696511767316
2024-02-28,4879.384583595792,5969.538568714275,1519,5022.69200805899
2024-02-29,10238.354855631296,6567.386995598124,1520,5022.687504350663
2024-03-01,5083.887197545996,6554.401611944281,1521,5022.683000642337
2024-03-02,5199.09275920332,6565.956965620098,1522,5022.678496934011
2024-03-03,4703.039021395564,6281.4824891692315,1523,5022.673993225684
2024-03-04,2442.038469344502,6154.451393722003,1524,5022.669489517358
2024-03-05,2443.912954512842,4998.529977318473,1525,5022.664985809031
2024-03-06,1792.435701966009,4557.5372799427905,1526,5022.660482100705
2024-03-07,5158.140024471206,3831.792304062777,1527,5022.6559783923785
2024-03-08,4095.4540458081174,3690.587568100223,1528,5022.651474684051
2024-03-09,5797.388576223723,3776.0583991031376,1529,5022.646970975725
2024-03-10,3391.0447665438255,3588.630648410032,1530,5022.642467267398
2024-03-11,8857.26009363812,4505.090880451978,1531,5022.637963559072
2024-03-12,1972.5601966025424,4437.754772179078,1532,5022.633459850746
2024-03-13,3047.7758671511046,4617.089081491234,1533,5022.628956142419
2024-03-14,4154.886599559287,4473.767163646675,1534,5022.624452434093
2024-03-15,1262.3270053189165,4069.034729291074,1535,5022.619948725766
2024-03-16,11917.266706335127,4943.303033592703,1536,5022.61544501744
2024-03-17,7747.3211167109675,5565.628226473724,1537,5022.6109413091135
2024-03-18,3474.8802096499307,4796.7168144754105,1538,5022.606437600787
2024-03-19,2906.5861069204807,4930.149087377974,1539,5022.601933892461
2024-03-20,2496.5507768086195,4851.402645900475,1540,5022.597430184134
2024-03-21,2663.1843362425766,4638.302322569517,1541,5022.592926475808
2024-03-22,600.8415801406281,4543.8044046869045,1542,5022.5884227674815
2024-03-23,1186.7481812562876,3010.873186818499,1543,5022.583919059155
2024-03-24,3553.443882031542,2411.747867578581,1544,5022.579415350829
2024-03-25,2506.271331244866,2273.375170663571,1545,5022.574911642502
2024-03-26,2369.7429656358872,2196.683293337201,1546,5022.570407934176
2024-03-27,2880.457244938958,2251.527074498678,1547,5022.565904225849
2024-03-28,3342.9308661194036,2348.6337216239385,1548,5022.561400517523
2024-03-29,2530.124131971233,2624.2455147425967,1549,5022.556896809197
2024-03-30,7288.388086145562,3495.908358298208,1550,5022.55239310087
2024-03-31,4310.2692599499105,3604.0262694294033,1551,5022.547889392544
2024-04-01,1197.1339978079532,3417.006650366987,1552,5022.543385684217
2024-04-02,2565.5194825197113,3444.9747242075327,1553,5022.538881975891
2024-04-03,2957.4425905739445,3455.972630726817,1554,5022.5343782675645
2024-04-04,6011.407157544674,3837.183529501856,1555,5022.529874559238
2024-04-05,6566.272601656405,4413.776168028309,1556,5022.525370850912
2024-04-06,2766.1844203405562,3767.747072913308,1557,5022.520867142585
2024-04-07,4632.749383497101,3813.8156619914776,1558,5022.516363434259
2024-04-08,3528.6644887524526,4146.891446412121,1559,5022.5118597259325
2024-04-09,2487.8046512107085,4135.7893276536915,1560,5022.507356017606
2024-04-10,1733.25214729531,3960.9049786138867,1561,5022.50285230928
2024-04-11,3990.1738906458404,3672.1573690569103,1562,5022.498348600953
2024-04-12,3600.672478648792,3248.500208627251,1563,5022.493844892627
2024-04-13,5612.837261928173,3655.1649002826257,1564,5022.4893411843
2024-04-14,11331.247826764189,4612.093249320781,1565,5022.484837475974
2024-04-15,4092.896591901402,4692.697835484917,1566,5022.480333767648
2024-04-16,6430.491332022348,5255.93878988658,1567,5022.475830059321
2024-04-17,8261.579910109207,6188.557041717136,1568,5022.471326350995
2024-04-18,2316.957612742573,5949.526144873812,1569,5022.466822642668
2024-04-19,11931.510257190026,7139.64582752256,1570,5022.462318934342
2024-04-20,2590.5384176801085,6707.888849772836,1571,5022.457815226016
2024-04-21,3800.860645631893,5632.119252468222,1572,5022.453311517689
2024-04-22,6695.406369500093,6003.90636355375,1573,5022.448807809363
2024-04-23,1792.5495781096024,5341.343255851929,1574,5022.444304101036
2024-04-24,2674.252916588811,4543.153685349015,1575,5022.43980039271
2024-04-25,4332.121312718439,4831.034213916996,1576,5022.4352966843835
2024-04-26,6271.691092062778,4022.4886188988175,1577,5022.430792976057
2024-04-27,3457.832119807826,4146.387719202778,1578,5022.426289267731
2024-04-28,1520.4014111110234,3820.607828556939,1579,5022.421785559404
2024-04-29,1515.639718892901,3080.6411641844834,1580,5022.417281851078
2024-04-30,4584.311445662247,3479.4642881205755,1581,5022.412778142751
2024-05-01,6809.35421889948,4070.193045593528,1582,5022.408274434425
2024-05-03,732.7618686076316,3555.998839291984,1584,5022.399267017772
2024-05-04,6179.982139128801,3542.8975603014155,1585,5022.394763309446
2024-05-05,5351.615556047181,3813.438051192752,1586,5022.390259601119
2024-05-06,7434.889266439929,4658.36488766831,1587,5022.385755892793
2024-05-07,9110.775674430528,5743.3843098879715,1588,5022.381252184467
2024-05-08,5686.9543549685595,5900.904725503159,1589,5022.37674847614
2024-05-09,513.184319547018,5001.451882738521,1590,5022.372244767814
2024-05-10,3251.025584659794,5361.203842174545,1591,5022.367741059487
2024-05-11,698.9482775978142,4578.1990048129755,1592,5022.363237351161
2024-05-12,4909.517692477657,4515.042167160186,1593,5022.3587336428345
2024-05-13,5454.710905012906,4232.159544099182,1594,5022.354229934508
2024-05-14,3728.0560444395046,3463.199596957608,1595,5022.349726226182
2024-05-15,2902.685300638982,3065.4468749105254,1596,5022.345222517855
2024-05-16,4849.30273803142,3684.8923632654396,1597,5022.340718809529
2024-05-17,11792.76082664849,4905.1402549781105,1598,5022.3362151012025
2024-05-18,11711.158693259513,6478.3131715012105,1599,5022.331711392876
2024-05-19,2373.010435879423,6115.954991987177,1600,5022.32720768455
2024-05-20,2803.087945571036,5737.15171206691,1601,5022.322703976223
2024-05-21,2525.4261756579463,5565.347445098116,1602,5022.318200267897
2024-05-22,5700.729609077901,5965.0680605893895,1603,5022.31369655957
2024-05-23,3191.6511998107385,5728.260697986436,1604,5022.309192851244
2024-05-24,6329.38424335004,4947.7783289438,1605,5022.304689142918
2024-05-25,5920.203674516886,4120.499040551996,1606,5022.300185434591
2024-05-26,5308.947299605391,4539.918592512849,1607,5022.295681726265
2024-05-27,2037.0584988219794,4430.48581440584,1608,5022.291178017938
2024-05-28,10711.18653695118,5599.880151733445,1609,5022.286674309612
2024-05-29,6733.032968032475,5747.3520601555265,1610,5022.2821706012855
2024-05-30,7716.244807379897,6393.72257552255,1611,5022.277666892959
2024-05-31,5871.203941726191,6328.268246719143,1612,5022.273163184633
2024-06-01,5634.4442091399615,6287.445465951011,1613,5022.268659476306
2024-06-02,2598.195585676567,5900.195221104035,1614,5022.26415576798
2024-06-03,6834.831046214971,6585.591299303035,1615,5022.2596520596535
2024-06-04,4859.315098903721,5749.609665296254,1616,5022.255148351326
2024-06-05,3551.769071999928,5295.143394434463,1617,5022.250644643
2024-06-06,6934.616180677958,5183.482162048472,1618,5022.246140934673
2024-06-07,3726.650898658327,4877.117441610206,1619,5022.241637226347
2024-06-08,3574.6337246987896,4582.858800975752,1620,5022.2371335180205
2024-06-09,7725.702635240333,5315.35980805629,1621,5022.232629809694
2024-06-10,4452.841494240733,4975.075586345685,1622,5022.228126101368
2024-06-11,2144.2270365933236,4587.205863158485,1623,5022.223622393041
2024-06-12,8360.461406358514,5274.161910923997,1624,5022.219118684715
2024-06-13,2101.7360375028607,4583.750461898983,1625,5022.2146149763885
2024-06-14,8132.259902278791,5213.123176701906,1626,5022.210111268062
2024-06-15,5432.787480713447,5478.573713275429,1627,5022.205607559736
2024-06-16,3915.9511816146983,4934.323505614623,1628,5022.201103851409
2024-06-17,6599.428434150671,5240.978782744614,1629,5022.196600143083
2024-06-18,4017.467241205455,5508.5845262606335,1630,5022.192096434756
2024-06-19,3498.473783243838,4814.01486581568,1631,5022.18759272643
2024-06-20,8633.224413779652,5747.084633855222,1632,5022.183089018104
2024-06-21,2559.925422268795,4951.036850996651,1633,5022.178585309777
2024-06-22,3144.963755989745,4624.2048903218365,1634,5022.174081601451
2024-06-23,1119.9196241771178,4224.771810687896,1635,5022.169577893124
2024-06-24,3676.4023502348773,3807.1966558427835,1636,5022.165074184798
2024-06-25,2899.464261464276,3647.481944451186,1637,5022.160570476472
2024-06-26,1440.2861029786852,3353.4551329847354,1638,5022.156066768145
2024-06-27,2173.577587267473,2430.6484434829954,1639,5022.151563059819
2024-06-28,6685.447750842082,3020.008776136322,1640,5022.147059351492
2024-06-29,1354.1861076731295,2764.183397805377,1641,5022.142555643166
2024-06-30,2444.024590019458,2953.341250068569,1642,5022.1380519348395
2024-07-01,6165.769560921976,3308.965137309583,1643,5022.133548226513
2024-07-03,5782.676049500043,3720.852535600407,1645,5022.12454080986
2024-07-04,10207.684774351957,4973.338060082302,1646,5022.120037101534
2024-07-05,6670.654952779023,5615.77768372681,1647,5022.115533393207
2024-07-06,1418.1441236482076,4863.3057369848275,1648,5022.111029684881
2024-07-07,837.5743886764308,4789.504062842442,1649,5022.106525976555
2024-07-08,5443.222308469834,5217.960879763925,1650,5022.102022268228
